time,id,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
2014-03-28,AS14.09,1.9891467218568715,1314.02736,2093.33092,1175.62888,15.2676,15.83484,9.06308,116.26968,836.0626,138.77884,34.29876,21.6352,0.0,4.36,-0.12214386962362976,0.8311690275846355,8.25,4862.968960008621,0.64
2014-03-29,AS14.09,2.2438672410507676,1499.1426250000002,1652.7598333333333,1003.2986666666667,10.192958333333335,165.0800416666667,9.75775,72.30291666666666,479.409625,57.175625,9.037541666666668,31.915041666666664,0.0,3.0833333333333335,-0.21213386137018073,0.9447564100297766,8.0,4077.5267082552114,1.0833333333333333
2014-03-30,AS14.09,1.6039416370106154,1697.9798260869566,1448.8285217391303,830.5431304347825,0.9391739130434782,132.6039130434783,3.066521739130435,121.06169565217391,397.12713043478254,25.399565217391306,57.25695652173913,10.784869565217392,3.8474347826086954,2.3043478260869565,-0.26362401803051044,0.7989145379463379,7.75,3578.8828694613085,0.782608695652174
2014-03-31,AS14.09,1.4657205335104504,805.2812307692307,2081.688346153846,812.3775769230768,14.867884615384613,28.367384615384616,1.8773461538461538,75.12523076923077,587.9178076923077,394.54192307692307,18.375999999999998,17.426923076923078,0.0,3.3461538461538463,-0.1437185627965238,0.7198154084270236,7.0,4297.343576752222,1.2692307692307692
2014-04-01,AS14.09,2.085715853098412,1059.2724230769231,2428.066230769231,909.3350769230769,35.20746153846154,101.61126923076924,42.98230769230769,87.78453846153846,849.3024230769231,118.53253846153846,53.13588461538462,24.729038461538458,0.0,2.3461538461538463,-0.13843456019243128,0.723466491161591,7.6,5023.0195383291975,1.3076923076923077
2014-04-02,AS14.09,2.276400525644832,956.4666153846155,2564.8760769230767,863.2015,30.285769230769233,11.839038461538461,49.188538461538464,118.75126923076922,802.1567307692308,93.17407692307691,8.661269230769232,49.02588461538461,2.9968846153846154,2.8846153846153846,-0.1680573174950986,0.6116164083949928,6.2,6219.735845987613,0.6538461538461539
2014-04-03,AS14.09,2.4737967380593955,1760.9204615384615,2859.050846153846,1220.7842307692308,17.084692307692308,37.51261538461539,90.42703846153846,101.85876923076923,817.2383076923077,134.61003846153847,20.753076923076925,15.468038461538463,3.3725,1.7692307692307692,-0.12538153999923116,0.6732095490716181,7.6,6061.2740385807465,0.38461538461538464
2014-04-04,AS14.09,2.176750286197232,851.0561153846154,2559.174730769231,881.5316153846154,22.942384615384615,118.28788461538463,27.872346153846156,123.12323076923077,802.5954615384616,153.198,30.349923076923076,39.46988461538461,2.2126923076923077,3.0384615384615383,-0.13783396763156883,0.6450928381962865,7.25,5528.633615695513,1.0769230769230769
2014-04-05,AS14.09,2.544335182152629,1260.5506153846154,1729.526423076923,588.087,2.415153846153846,87.90311538461538,50.26199999999999,102.721,640.1901153846154,56.26403846153846,13.742999999999999,34.588153846153844,0.19423076923076923,3.076923076923077,0.14138027140276016,0.8432581786030062,7.5,4299.49357692095,0.5769230769230769
2014-04-06,AS14.09,1.5741286162100936,747.5408076923078,1981.3488846153846,953.1706153846154,4.0675,101.56184615384616,15.353884615384617,101.47550000000001,821.7293076923077,40.829076923076926,11.507538461538463,9.23526923076923,5.862423076923077,1.7692307692307692,-0.3598542075116288,0.6090517241379311,6.8,4739.379153765165,1.0769230769230769
2014-04-07,AS14.09,2.180028900207381,1101.9624615384614,2901.622769230769,867.617423076923,14.042923076923076,65.94288461538461,36.41657692307692,133.60576923076923,1159.2878461538462,76.14223076923076,10.444846153846155,12.041846153846155,11.069615384615386,1.8076923076923077,-0.041216891554222895,0.5889478337754199,6.2,6008.549038520227,1.0384615384615385
2014-04-08,AS14.09,1.961418263887274,2758.229576923077,2790.078653846154,1454.3799615384617,19.273153846153846,123.59130769230768,172.23492307692308,132.66965384615384,943.810576923077,56.85096153846154,27.886846153846154,18.60123076923077,2.585807692307692,2.269230769230769,0.025176834659593274,0.6428824049513705,7.2,5946.55765405985,0.7307692307692307
2014-04-09,AS14.09,2.4297232681032948,1888.8825925925926,2700.153185185185,960.9221851851852,8.323962962962964,128.55244444444446,66.23125925925926,286.6628888888889,933.5512222222221,37.39959259259259,5.7658148148148145,38.371148148148144,1.953074074074074,2.814814814814815,-0.043060876968922954,0.672860791826309,6.5,6233.483666534778,0.8148148148148148
2014-04-10,AS14.09,2.322721899286214,903.374037037037,2267.461888888889,734.252925925926,5.419333333333333,540.3657037037037,33.77492592592593,181.561,966.3482962962963,96.13433333333333,85.83685185185185,33.564962962962966,1.7496666666666667,1.6296296296296295,0.17049808429118776,0.7433163048105577,6.0,5719.5253701916445,1.1111111111111112
2014-04-11,AS14.09,2.6180361046353746,1937.2717777777777,2247.1524444444444,692.0352592592592,17.845666666666666,127.75996296296297,48.18318518518518,85.01825925925925,833.1512962962962,161.7404814814815,9.410666666666668,50.0787037037037,0.6717037037037037,2.962962962962963,0.15813111962537252,0.6471051511281396,6.8,5569.873888819306,0.8518518518518519
2014-04-12,AS14.09,1.9384625280269274,1440.1074444444444,2014.9845925925927,1167.1518888888888,4.758,194.29733333333334,21.409074074074073,99.75148148148148,601.3386296296296,66.23403703703704,21.95974074074074,53.585074074074086,2.1611851851851855,2.2222222222222223,0.06489995742869306,0.7971902937420178,7.0,4651.900370500706,1.0
2014-04-13,AS14.09,1.8763797229266532,543.4135925925925,1674.9204444444445,705.2022962962963,3.945185185185185,118.75666666666666,50.54225925925926,230.03962962962962,1053.9338518518518,57.34122222222222,6.520592592592593,16.07885185185185,6.057148148148149,2.962962962962963,-0.18080034057045552,0.7411025968497233,6.0,4592.608296094118,0.37037037037037035
2014-04-14,AS14.09,1.9512561030733195,1016.2751481481481,2333.7361111111113,644.5025925925926,7.075296296296297,205.92670370370374,43.818444444444445,187.1950740740741,900.3975555555555,29.100888888888885,20.80337037037037,59.54440740740741,5.667444444444444,2.111111111111111,-0.02403150276713495,0.6621753937845892,5.8,5120.404185003706,0.6296296296296297
2014-04-15,AS14.09,2.1459401697513862,1111.0596666666665,2687.800555555555,489.3370370370371,17.859407407407407,81.4737037037037,89.1248888888889,282.8755555555556,1190.4678888888889,28.7212962962963,9.04774074074074,19.323888888888888,3.2982592592592592,2.6296296296296298,-0.2549169859514687,0.6283099191145168,6.0,5446.561481113787,0.6666666666666666
2014-04-16,AS14.09,2.22574494123488,1893.6240370370372,2733.800703703704,681.2624814814815,9.828296296296296,59.856259259259254,198.53666666666666,105.05644444444444,1116.496111111111,133.1905925925926,26.188777777777776,24.129518518518516,3.121074074074074,2.4444444444444446,0.012962962962962973,0.6330246913580246,5.5,5712.53540747254,1.1851851851851851
2014-04-17,AS14.09,2.2944367241072623,1617.4226666666666,3463.6041111111113,755.6706296296296,20.640185185185185,101.96507407407407,146.5765555555556,209.1616296296296,1401.4770740740742,173.16618518518518,23.321259259259257,22.507962962962964,0.0,1.8518518518518519,-0.17808641975308642,0.6243827160493828,7.0,7198.949259307649,0.8148148148148148
2014-04-18,AS14.09,1.7996785698395859,1772.8894074074076,2316.0919259259263,1042.7778888888888,16.799185185185184,69.17414814814815,117.65462962962964,130.62992592592593,1219.3196666666668,62.114407407407406,13.447592592592594,63.53085185185186,2.636222222222222,2.185185185185185,-0.3425925925925926,0.5648148148148148,6.6,6203.289148118761,1.2592592592592593
2014-04-19,AS14.09,2.358505743278224,2140.8534814814816,1654.8843333333334,328.02248148148146,4.859555555555556,76.55118518518519,1238.2021851851853,119.6515925925926,917.5989999999999,41.87859259259259,19.69114814814815,63.428925925925924,0.9331851851851852,1.5925925925925926,0.012345679012345685,0.7641975308641975,8.0,4057.6935187269146,0.3333333333333333
2014-04-20,AS14.09,2.0196013129514263,1935.186074074074,2051.859148148148,553.3158888888889,0.3928148148148148,113.79018518518518,24.30814814814815,70.80122222222222,1532.7044814814815,54.89381481481481,20.34288888888889,53.136,1.9481111111111113,1.3333333333333333,-0.23641975308641974,0.7265432098765432,6.25,5003.289407615309,0.3333333333333333
2014-04-21,AS14.09,1.488372937134638,807.4907407407408,2541.0960370370367,618.582925925926,6.510851851851852,20.90448148148148,28.190629629629626,276.16437037037036,2414.9864814814814,87.08388888888888,64.37066666666666,34.55818518518519,6.945851851851852,1.2592592592592593,-0.2759259259259259,0.6925925925925925,6.5,5113.545222167616,0.5185185185185185
2014-04-22,AS14.09,2.193892347312969,1750.6236296296297,3136.2708518518516,939.7695555555555,3.841777777777778,18.166,139.2607037037037,87.49540740740741,1216.347148148148,149.29333333333332,23.36003703703704,69.51181481481481,1.887962962962963,3.2222222222222223,-0.1521604938271605,0.6478395061728395,6.6,7886.283888896306,1.5185185185185186
2014-04-23,AS14.09,1.9556346708054333,925.3591481481482,2555.247777777778,607.4558148148149,29.625814814814813,27.582222222222217,149.94985185185186,94.10881481481482,1141.0691481481483,72.91585185185185,54.674740740740745,50.775703703703705,3.9030370370370373,2.185185185185185,-0.08148148148148147,0.6407407407407407,6.333333333333333,5759.384259223938,0.6666666666666666
2014-04-24,AS14.09,2.1694805250028497,1744.7601111111112,2984.462111111111,552.2029629629629,16.99577777777778,107.5352962962963,129.80144444444446,122.85318518518518,1072.8454814814816,116.68403703703704,17.467703703703705,120.06992592592593,8.491444444444445,2.5555555555555554,-0.06234567901234568,0.688888888888889,7.2,6395.244592913876,0.8888888888888888
2014-04-25,AS14.09,2.4501756827700856,1522.589962962963,2840.6414444444445,748.769962962963,7.877518518518519,58.00074074074074,113.49811111111111,97.73237037037036,915.7773333333333,119.45148148148148,32.42922222222222,31.02314814814815,12.776481481481483,4.0,0.013271604938271607,0.7521604938271605,7.25,5943.066703858199,0.8888888888888888
2014-04-26,AS14.09,4.605350068498836,1944.4603076923077,2048.005923076923,462.9369230769231,13.080653846153846,2.324730769230769,46.65192307692307,94.79488461538462,907.9758846153846,152.25969230769232,36.11869230769231,19.12276923076923,8.441615384615385,4.076923076923077,-0.005769230769230772,0.8871794871794871,8.0,4969.997500300408,1.2692307692307692
2014-04-27,AS14.09,1.4233575006380077,1236.2719615384615,2183.7026923076924,873.8797307692307,8.256923076923076,13.050884615384614,22.50007692307692,273.73676923076926,1145.3438076923076,117.30746153846154,14.000653846153845,56.17742307692308,11.73996153846154,1.3076923076923077,-0.3051282051282051,0.7480769230769231,6.25,5669.688769175456,0.34615384615384615
2014-04-28,AS14.09,1.9532967212467796,1202.9730000000002,2917.574576923077,1004.5925769230769,37.25730769230769,143.8466153846154,243.52569230769228,254.244,1065.3182692307694,106.57103846153846,20.07807692307692,42.809769230769234,1.0838846153846153,2.576923076923077,-0.13397435897435897,0.7224358974358975,6.6,6708.693269096888,0.8846153846153846
2014-04-29,AS14.09,1.939696340258474,1168.4471538461537,2488.7915384615385,686.0321153846154,32.56892307692307,61.722115384615385,70.11926923076922,89.87407692307693,1147.165230769231,98.92146153846154,28.399653846153846,28.097,2.965692307692308,2.0,-0.10961538461538461,0.675,6.75,5288.884499806624,1.1538461538461537
2014-04-30,AS14.09,1.9680252931035702,-1564.3980769230768,3031.3798461538463,536.9615769230769,16.752846153846153,6.0507307692307695,44.278769230769235,127.92638461538462,961.5422307692307,82.84242307692308,30.818499999999997,98.5495,0.19488461538461538,1.8461538461538463,-0.16987179487179485,0.625,7.0,5798.6214998777095,0.34615384615384615
2014-05-01,AS14.09,2.1244136256897614,1182.7111538461538,3148.690576923077,695.6973846153846,72.44103846153847,275.0388461538461,102.717,115.98438461538461,1056.2452692307693,80.16315384615385,22.921230769230768,38.470076923076924,2.127730769230769,2.5,-0.3044871794871795,0.7044871794871794,7.5,6180.93796141331,0.5384615384615384
2014-05-02,AS14.09,2.8814058107988845,1265.4454615384616,2467.7071538461537,661.132076923077,58.66196153846154,31.103461538461538,150.13453846153845,107.4976923076923,814.2526538461539,120.57407692307692,29.192076923076925,28.876230769230766,0.737576923076923,2.230769230769231,-0.16987179487179485,0.7987179487179487,7.6,5853.289807723118,0.8076923076923077
2014-05-03,AS14.09,2.4547932217674004,1276.2970384615385,1361.735576923077,464.12446153846156,15.063346153846153,21.94757692307692,253.61953846153847,48.87080769230769,653.7784999999999,422.27915384615386,18.449076923076923,70.71034615384616,1.6896153846153845,1.9615384615384615,-0.08814102564102563,0.7301282051282052,7.75,3371.604384734081,0.6153846153846154
2014-05-04,AS14.09,1.7325556418591526,1043.5819230769232,1308.8313846153846,454.91311538461537,1.1202692307692308,53.918692307692304,229.53423076923076,66.35761538461539,772.0923076923077,61.40630769230769,43.78934615384616,45.572961538461534,2.7450384615384613,0.9230769230769231,-0.28525641025641024,0.8032051282051282,6.6,3506.958115348449,0.38461538461538464
2014-05-05,AS14.09,1.0411148490534694,760.19475,1042.5579166666666,292.75579166666665,0.8865,26.60041666666667,39.63699999999999,48.737291666666664,723.1000833333334,36.27470833333333,15.866124999999998,32.18658333333334,2.8978750000000004,2.5416666666666665,-0.28747605363984674,0.6791187739463602,6.0,2809.373166580995,0.875
2014-02-19,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.29877887643112977,0.7256242657865902,5.976190476190476,0.0,1.75
2014-02-20,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888888888888889,-0.21811766664707843,0.7286980221124024,5.9523809523809526,0.0,1.3888888888888888
2014-02-21,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,-0.25520497627457045,0.7536901719646609,5.928571428571429,0.0,1.05
2014-02-22,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9523809523809526,-0.1631853838211597,0.7136487096916997,5.904761904761905,0.0,3.2857142857142856
2014-02-23,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,-0.21397874978828646,0.7326759148812092,5.880952380952381,0.0,1.5625
2014-02-24,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,-0.36523779871482664,0.7761851480340591,5.857142857142857,0.0,0.9
2014-02-26,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.263157894736842,-0.35706346598967725,0.7947365129895099,5.833333333333333,0.0,1.105263157894737
2014-02-27,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1904761904761907,-0.33494444462545936,0.7642607635429128,5.809523809523809,0.0,0.8095238095238095
2014-02-28,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.608695652173913,-0.25347023866037033,0.7576086223976917,5.785714285714286,0.0,1.6521739130434783
2014-03-01,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111111111111111,-0.3514802617133031,0.8499938896125123,5.761904761904762,0.0,1.1666666666666667
2014-03-02,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4375,-0.24516900378748957,0.8482371470266349,5.738095238095238,0.0,0.625
2014-03-03,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3157894736842106,-0.3057387240918225,0.7576460910667855,5.714285714285714,0.0,1.105263157894737
2014-03-04,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,-0.2409128244738048,0.8111207987091122,5.690476190476191,0.0,0.8571428571428571
2014-03-05,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380952380952381,-0.19419721669675172,0.7485623393961048,5.666666666666667,0.0,0.9047619047619048
2014-03-07,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4347826086956523,-0.14341547165133942,0.7985548312498325,5.642857142857143,0.0,1.3478260869565217
2014-03-08,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157894736842105,-0.17418373971804754,0.8409735243383992,5.619047619047619,0.0,1.5789473684210527
2014-03-09,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2666666666666666,-0.17803255759688727,0.8675010017206025,5.595238095238095,0.0,0.8
2014-03-10,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8636363636363638,-0.15332140971430705,0.7196406167226267,5.571428571428571,0.0,1.1818181818181819
2014-03-12,AS14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2105263157894735,-0.15499849026195706,0.7084214865554416,5.5476190476190474,0.0,0.7368421052631579
2014-03-14,AS14.12,0.0,162.44700000000003,563.6308947368422,27.89321052631579,0.0,0.0,0.0,107.22178947368421,120.93605263157895,217.8821052631579,9.486684210526315,2.566631578947369,0.0,4.7894736842105265,-0.04225832165151981,0.8233883851755663,5.523809523809524,957.1757895821021,1.631578947368421
2014-03-15,AS14.12,0.0,250.13540909090906,567.638,146.22604545454544,1.8269090909090908,0.0,0.7766363636363636,64.27072727272729,87.89713636363636,5.713636363636364,8.494409090909091,1.8780454545454546,0.0,2.590909090909091,0.06683215790672005,0.6548320893883198,5.5,940.885363654657,1.4090909090909092
2014-03-16,AS14.12,0.0,182.79350000000002,548.0629444444444,50.37144444444445,1.0601111111111112,0.0,0.0,164.30116666666666,67.89966666666666,0.0,10.962333333333333,2.194,0.0,1.3888888888888888,-0.18257188081182335,0.6421873389665536,5.714285714285714,1009.7986109654108,0.7777777777777778
2014-03-18,AS14.12,0.4662444740276808,242.28795652173912,802.5897826086956,225.90078260869564,0.9608695652173914,0.0,1.964608695652174,61.81552173913044,54.501260869565215,4.11095652173913,3.8121739130434786,3.260782608695652,0.0,3.739130434782609,0.06355302338044662,0.7710580695815052,5.928571428571429,910.465869613316,0.30434782608695654
2014-03-19,AS14.12,0.5156230132809959,186.14879166666665,998.0329583333332,171.21845833333336,0.0,0.0,0.0,192.03925000000004,80.801,29.713416666666664,11.606375,1.3869166666666668,0.0,2.875,0.10662876757505224,0.8422546145476518,6.142857142857142,1784.31770837307,0.75
2014-03-20,AS14.12,0.6320681521930146,448.3328333333334,1127.3904166666666,210.428625,1.6062916666666667,2.63725,9.50575,62.28029166666666,209.38520833333334,0.0,25.850000000000005,2.1762083333333333,0.0,2.9166666666666665,0.08727532739901556,0.7240295331530963,6.357142857142857,1762.9249582787354,0.9166666666666666
2014-03-21,AS14.12,1.016761641960152,1332.28884,2125.15636,485.6656,18.52224,0.0,9.46324,233.91956,514.3842,65.31956,2.472,30.70092,0.0,3.08,0.043375472977796814,0.773800384582145,6.571428571428571,4168.232119770049,0.76
2014-03-25,AS14.12,1.3688657181562862,775.3245000000001,2797.2988333333337,1323.7575,41.65258333333333,14.474416666666665,29.066333333333333,218.04833333333332,446.9807083333333,98.51304166666667,39.49666666666666,38.836,0.726375,1.7916666666666667,-0.18987722048066877,0.6897119938692081,6.785714285714286,5688.96874993046,0.7916666666666666
2014-03-27,AS14.12,1.6552744401451314,602.3279166666666,2855.2104583333335,981.9298750000002,8.785833333333333,96.23041666666666,9.672083333333333,98.53858333333334,800.3088333333334,29.001833333333334,75.16733333333333,20.827625,0.5998333333333333,2.7083333333333335,-0.09094364479015904,0.6622843272627755,7.0,5361.641500095527,1.5833333333333333
2014-03-28,AS14.12,1.9891467218568715,1314.02736,2093.33092,1175.62888,15.2676,15.83484,9.06308,116.26968,836.0626,138.77884,34.29876,21.6352,0.0,4.36,-0.12214386962362976,0.8311690275846355,6.75,4862.968960008621,0.64
2014-03-29,AS14.12,2.2438672410507676,1499.1426250000002,1652.7598333333333,1003.2986666666667,10.192958333333335,165.0800416666667,9.75775,72.30291666666666,479.409625,57.175625,9.037541666666668,31.915041666666664,0.0,3.0833333333333335,-0.21213386137018073,0.9447564100297766,6.75,4077.5267082552114,1.0833333333333333
2014-03-30,AS14.12,1.6039416370106154,1697.9798260869566,1448.8285217391303,830.5431304347825,0.9391739130434782,132.6039130434783,3.066521739130435,121.06169565217391,397.12713043478254,25.399565217391306,57.25695652173913,10.784869565217392,3.8474347826086954,2.3043478260869565,-0.26362401803051044,0.7989145379463379,5.625,3578.8828694613085,0.782608695652174
2014-03-31,AS14.12,1.4657205335104504,805.2812307692307,2081.688346153846,812.3775769230768,14.867884615384613,28.367384615384616,1.8773461538461538,75.12523076923077,587.9178076923077,394.54192307692307,18.375999999999998,17.426923076923078,0.0,3.3461538461538463,-0.1437185627965238,0.7198154084270236,6.4,4297.343576752222,1.2692307692307692
2014-04-01,AS14.12,2.085715853098412,1059.2724230769231,2428.066230769231,909.3350769230769,35.20746153846154,101.61126923076924,42.98230769230769,87.78453846153846,849.3024230769231,118.53253846153846,53.13588461538462,24.729038461538458,0.0,2.3461538461538463,-0.13843456019243128,0.723466491161591,6.4,5023.0195383291975,1.3076923076923077
2014-04-02,AS14.12,2.276400525644832,956.4666153846155,2564.8760769230767,863.2015,30.285769230769233,11.839038461538461,49.188538461538464,118.75126923076922,802.1567307692308,93.17407692307691,8.661269230769232,49.02588461538461,2.9968846153846154,2.8846153846153846,-0.1680573174950986,0.6116164083949928,6.0,6219.735845987613,0.6538461538461539
2014-04-03,AS14.12,2.4737967380593955,1760.9204615384615,2859.050846153846,1220.7842307692308,17.084692307692308,37.51261538461539,90.42703846153846,101.85876923076923,817.2383076923077,134.61003846153847,20.753076923076925,15.468038461538463,3.3725,1.7692307692307692,-0.12538153999923116,0.6732095490716181,5.4,6061.2740385807465,0.38461538461538464
2014-04-04,AS14.12,2.176750286197232,851.0561153846154,2559.174730769231,881.5316153846154,22.942384615384615,118.28788461538463,27.872346153846156,123.12323076923077,802.5954615384616,153.198,30.349923076923076,39.46988461538461,2.2126923076923077,3.0384615384615383,-0.13783396763156883,0.6450928381962865,6.5,5528.633615695513,1.0769230769230769
2014-04-05,AS14.12,2.544335182152629,1260.5506153846154,1729.526423076923,588.087,2.415153846153846,87.90311538461538,50.26199999999999,102.721,640.1901153846154,56.26403846153846,13.742999999999999,34.588153846153844,0.19423076923076923,3.076923076923077,0.14138027140276016,0.8432581786030062,6.2,4299.49357692095,0.5769230769230769
2014-04-06,AS14.12,1.5741286162100936,747.5408076923078,1981.3488846153846,953.1706153846154,4.0675,101.56184615384616,15.353884615384617,101.47550000000001,821.7293076923077,40.829076923076926,11.507538461538463,9.23526923076923,5.862423076923077,1.7692307692307692,-0.3598542075116288,0.6090517241379311,6.25,4739.379153765165,1.0769230769230769
2014-04-07,AS14.12,2.180028900207381,1101.9624615384614,2901.622769230769,867.617423076923,14.042923076923076,65.94288461538461,36.41657692307692,133.60576923076923,1159.2878461538462,76.14223076923076,10.444846153846155,12.041846153846155,11.069615384615386,1.8076923076923077,-0.041216891554222895,0.5889478337754199,6.4,6008.549038520227,1.0384615384615385
2014-04-08,AS14.12,1.961418263887274,2758.229576923077,2790.078653846154,1454.3799615384617,19.273153846153846,123.59130769230768,172.23492307692308,132.66965384615384,943.810576923077,56.85096153846154,27.886846153846154,18.60123076923077,2.585807692307692,2.269230769230769,0.025176834659593274,0.6428824049513705,6.25,5946.55765405985,0.7307692307692307
2014-04-09,AS14.12,2.4297232681032948,1888.8825925925926,2700.153185185185,960.9221851851852,8.323962962962964,128.55244444444446,66.23125925925926,286.6628888888889,933.5512222222221,37.39959259259259,5.7658148148148145,38.371148148148144,1.953074074074074,2.814814814814815,-0.043060876968922954,0.672860791826309,5.25,6233.483666534778,0.8148148148148148
2014-04-10,AS14.12,2.322721899286214,903.374037037037,2267.461888888889,734.252925925926,5.419333333333333,540.3657037037037,33.77492592592593,181.561,966.3482962962963,96.13433333333333,85.83685185185185,33.564962962962966,1.7496666666666667,1.6296296296296295,0.17049808429118776,0.7433163048105577,6.4,5719.5253701916445,1.1111111111111112
2014-04-11,AS14.12,2.6180361046353746,1937.2717777777777,2247.1524444444444,692.0352592592592,17.845666666666666,127.75996296296297,48.18318518518518,85.01825925925925,833.1512962962962,161.7404814814815,9.410666666666668,50.0787037037037,0.6717037037037037,2.962962962962963,0.15813111962537252,0.6471051511281396,6.6,5569.873888819306,0.8518518518518519
2014-04-12,AS14.12,1.9384625280269274,1440.1074444444444,2014.9845925925927,1167.1518888888888,4.758,194.29733333333334,21.409074074074073,99.75148148148148,601.3386296296296,66.23403703703704,21.95974074074074,53.585074074074086,2.1611851851851855,2.2222222222222223,0.06489995742869306,0.7971902937420178,6.8,4651.900370500706,1.0
2014-04-13,AS14.12,1.8763797229266532,543.4135925925925,1674.9204444444445,705.2022962962963,3.945185185185185,118.75666666666666,50.54225925925926,230.03962962962962,1053.9338518518518,57.34122222222222,6.520592592592593,16.07885185185185,6.057148148148149,2.962962962962963,-0.18080034057045552,0.7411025968497233,5.6,4592.608296094118,0.37037037037037035
2014-04-14,AS14.12,1.9512561030733195,1016.2751481481481,2333.7361111111113,644.5025925925926,7.075296296296297,205.92670370370374,43.818444444444445,187.1950740740741,900.3975555555555,29.100888888888885,20.80337037037037,59.54440740740741,5.667444444444444,2.111111111111111,-0.02403150276713495,0.6621753937845892,6.6,5120.404185003706,0.6296296296296297
2014-04-15,AS14.12,2.1459401697513862,1111.0596666666665,2687.800555555555,489.3370370370371,17.859407407407407,81.4737037037037,89.1248888888889,282.8755555555556,1190.4678888888889,28.7212962962963,9.04774074074074,19.323888888888888,3.2982592592592592,2.6296296296296298,-0.2549169859514687,0.6283099191145168,6.8,5446.561481113787,0.6666666666666666
2014-04-16,AS14.12,2.22574494123488,1893.6240370370372,2733.800703703704,681.2624814814815,9.828296296296296,59.856259259259254,198.53666666666666,105.05644444444444,1116.496111111111,133.1905925925926,26.188777777777776,24.129518518518516,3.121074074074074,2.4444444444444446,0.012962962962962973,0.6330246913580246,7.0,5712.53540747254,1.1851851851851851
2014-04-17,AS14.12,2.2944367241072623,1617.4226666666666,3463.6041111111113,755.6706296296296,20.640185185185185,101.96507407407407,146.5765555555556,209.1616296296296,1401.4770740740742,173.16618518518518,23.321259259259257,22.507962962962964,0.0,1.8518518518518519,-0.17808641975308642,0.6243827160493828,6.8,7198.949259307649,0.8148148148148148
2014-04-18,AS14.12,1.7996785698395859,1772.8894074074076,2316.0919259259263,1042.7778888888888,16.799185185185184,69.17414814814815,117.65462962962964,130.62992592592593,1219.3196666666668,62.114407407407406,13.447592592592594,63.53085185185186,2.636222222222222,2.185185185185185,-0.3425925925925926,0.5648148148148148,6.6,6203.289148118761,1.2592592592592593
2014-04-19,AS14.12,2.358505743278224,2140.8534814814816,1654.8843333333334,328.02248148148146,4.859555555555556,76.55118518518519,1238.2021851851853,119.6515925925926,917.5989999999999,41.87859259259259,19.69114814814815,63.428925925925924,0.9331851851851852,1.5925925925925926,0.012345679012345685,0.7641975308641975,5.8,4057.6935187269146,0.3333333333333333
2014-04-20,AS14.12,2.0196013129514263,1935.186074074074,2051.859148148148,553.3158888888889,0.3928148148148148,113.79018518518518,24.30814814814815,70.80122222222222,1532.7044814814815,54.89381481481481,20.34288888888889,53.136,1.9481111111111113,1.3333333333333333,-0.23641975308641974,0.7265432098765432,6.4,5003.289407615309,0.3333333333333333
